Package name,Reviewer name,Review,Rating
com.ezlapp.screen.time,Ren Larramore,This is the best screen time app that I've found so far! I love how you can customize the categories of each app!,5
com.ezlapp.screen.time,PlayGames2020,2 stars because one time it litterly showed 8 hours but my phone was off the whole time and if I would sit 1 hour it would say like 5 minutes. Doesn't work,2
com.ezlapp.screen.time,Izra Naur,Best app I have ever seen!! Thank you so much!❤️,5
com.ezlapp.screen.time,Srishti Baranwal,"It's simple to use but there no alarm in this app. Also it does not show automatically at home screen, it shows after opening this app so I rate this app 3 🌟",3
com.ezlapp.screen.time,O53 T41,Awesome,5
com.ezlapp.screen.time,Julie Collette,Good,4
com.ezlapp.screen.time,Pramod Singh,Its so good,5
com.ezlapp.screen.time,Sachin Rajput,🔥❄,5
com.ezlapp.screen.time,CHARUKAPALLI RAMYA,I have seen many things on social media for entertainment & some useful things.But now l am shocked about this 🤔 how much time l spent On phone 😶😐???.so this app is very useful to so many guys.,5
com.ezlapp.screen.time,Zain Munir,Osm,5
com.ezlapp.screen.time,محمد و,It was too appropriate for me,5
com.ezlapp.screen.time,Anuj Sharma,Thia app is very good,5
com.ezlapp.screen.time,All In One,nice app,4
com.ezlapp.screen.time,Sima Mehta Raval,Awesome app 👌,5
com.ezlapp.screen.time,Sneha Maheshwari,It's good app but 4 stars only for the considering the reason that whenever I restart my phone this app stopped working and randomly showing hours of usage which is not at all accurate so kindly fix this.,4
com.ezlapp.screen.time,Madhav G Menon,"You see,I used it,when I looked at it after calling my father on IMO,it showed 13min.After 2 mins of using it,it showed 25 minutes.😡PLS fix this",1
com.ezlapp.screen.time,Do Dang An,It is well reflected the usage and friendly warning,5
com.ezlapp.screen.time,Taranpreet Singh,Great,5
com.ezlapp.screen.time,Charlotte Nguyen_2007,"I have only spent 30 mins and it said I spent 4h 53m on the Screen Time App. A very big error, mind you.",4
com.ezlapp.screen.time,CK Mwaniki,Great app,5
com.ezlapp.screen.time,Yoshini Reddy,Vry gud ..,5
com.ezlapp.screen.time,Domendra Dilliwar,Good,5
com.ezlapp.screen.time,Raja Sekhar G,Nicely,5
com.ezlapp.screen.time,Som Dixit,Perfect,5
com.ezlapp.screen.time,Shaily Sahoo,Very helpful app to track your daily uses and make you realise that you are wasting your time. User friendly. Keep the good work guys👍😊,5
com.ezlapp.screen.time,Shanaya jain,Very nala app ha ya,1
com.ezlapp.screen.time,Okiror Daniel,Quite good,5
com.ezlapp.screen.time,surbhi bhardwaj harit,Best app ever,5
com.ezlapp.screen.time,PRO ABI,Thanks I get it what i want ♥️,5
com.ezlapp.screen.time,Shreyanshi Dash,This app is perfect. Excellent job app creators,5
com.ezlapp.screen.time,jy pandeyji,Very useful. The timer ticking in front of you makes you question yourself that what i have been doing since... And automatically you want to exit the social media. Reliable and useful screen time,5
com.ezlapp.screen.time,nirmal dayama,Nice,5
com.ezlapp.screen.time,MohammadReza,Nice for phones that dont have screen time on phone,5
com.ezlapp.screen.time,RADHIKA RAYUDU YARLAGADDA,Wow a great free app for the devices which doesn't have a built in screen time.,5
com.ezlapp.screen.time,Romulo Fosca de Freitas,Not detailed statistics,2
com.ezlapp.screen.time,لیلا عزیزی,It's fantastic🤩,5
com.ezlapp.screen.time,Milon Sk,Nice,5
com.ezlapp.screen.time,k harikrishna,WOrk,5
com.ezlapp.screen.time,ashok kumar,Very useful app,5
com.ezlapp.screen.time,Adalgisa Pinto,"this is exactly what i needed to get my self to focus on my studies, 100% accurate. love it",5
com.ezlapp.screen.time,Isha Redkar,Plz don't download China app has virus,1
com.ezlapp.screen.time,Apir Atuz,Better if the apps is in greyscale meaning its downtime and not usable rather than go in the app then notifications comes on,5
com.ezlapp.screen.time,67_IT_Manab Bhattacharjee,Good,5
com.ezlapp.screen.time,Prajwal Varade,Very helpful n great experience but something went wrong n the app is not opening,5
com.ezlapp.screen.time,Lucky sk,Oook,4
com.ezlapp.screen.time,Nayminko Ko,Nice,4
com.ezlapp.screen.time,Peter Bonnar,Ok,5
com.ezlapp.screen.time,Lisa Soldierfor Christ,"I mean...I cant really complain,,,its nice app,works as it should so that is a 5 star for me. Good job. Since I'm a new user im just hoping it dont got no ads cuz imma delete it if do. But other than that,,,its nice.",5
com.ezlapp.screen.time,Noel Shannon,Excellent app. Just what I was loking for.,5
com.ezlapp.screen.time,OP byden GAMING,Very good app😍😍😍,5
com.ezlapp.screen.time,Masomeh Askari,Gooooooooddddd😖😧,5
com.ezlapp.screen.time,وسیم بن شبیر,It's really great app,5
com.ezlapp.screen.time,Ayantika Maity,😊,5
com.ezlapp.screen.time,Liam Hartt,Good,5
com.ezlapp.screen.time,Muhammad Qureshi,Gud,5
com.ezlapp.screen.time,Rupesh Kumar,Goooooooddd app for my kiddos it works like a charm!!!,5
com.ezlapp.screen.time,Sandeep Singh,Eyes open app for me . you must download it.you could not expect how many time spend our phone.,3
com.ezlapp.screen.time,Abdullateef Abiodun,"It is exactly what I have been looking for, I used to spend lot of time on social media until I came across this app, I have been using it to track and limit my screen time and my productivity has improved greatly",5
com.ezlapp.screen.time,Dev Raj,App is very useful for who wast her time in phone,4
com.ezlapp.screen.time,Ashish Agrawal,Good app,5
com.ezlapp.screen.time,Sumbal Khan,I want to know how muxh time i spend on my mobile phone and i found this app very useful i gave it 5 stars.....,5
com.ezlapp.screen.time,Lucky Sk,It a very usefull app,3
com.ezlapp.screen.time,Zachary Daiquiri,Intrusive and unintuitive. I want data not something that hijacks my home screen every time I open the app then makes it very hard to understand how to shut that off.,1
com.ezlapp.screen.time,shakti singh,"Just its 4 AM, it's showing I have spend too much time, mean 5 hrs. Don hv options to attach screen here.",2
com.ezlapp.screen.time,sailendra reddy,App lock is not properly working,1
com.ezlapp.screen.time,RODER WA LE COMEDIAN RODER WA LE COMEDIAN,Very useful app,5
com.ezlapp.screen.time,Priyanka Yadav,Good,5
com.ezlapp.screen.time,Satyam Gupta,Nice,5
com.ezlapp.screen.time,Parwez Alam,It have amazing features,5
com.ezlapp.screen.time,Verain Pahadia,Nice to look up at my kids how much time she take my phone and it good to take care on her and I got it by daily analyses so it is like I am day by day making her use my phone lesser very useful app thanku screen time 😁😁🤗🤗,5
com.ezlapp.screen.time,MD Akib,Very useful,4
com.ezlapp.screen.time,Iuliana Olariu,Very good app,5
com.ezlapp.screen.time,Aditya Kumar Sharma,It is very good app,5
com.ezlapp.screen.time,Mehboob Hussain,Eye opener for me. I realised I am spending far too much time on my phone doing social media. I helped to reduce it significantly. Good app indeed,5
com.ezlapp.screen.time,harjot bansal,Excellent,5
com.ezlapp.screen.time,SHAIK HUSSAIN,Reporting is good and gives Useful information,4
com.ezlapp.screen.time,Sarwar Farid,your app the best,5
com.ezlapp.screen.time,Shubha Argal,Really very useful app. We can set timer for various apps. It shows how long you have used an app.,5
com.ezlapp.screen.time,abhay baba mourya,Good,5
com.ezlapp.screen.time,rupinder lali Sharma,Good,5
com.ezlapp.screen.time,C K Prince,Great,5
com.ezlapp.screen.time,Parv Patel,Great app. I have found this app very useful. This app is wonderful. I loved this app ❤ this app help me to reduce social media time . Thanks to a lot 🙏,5
com.ezlapp.screen.time,Sumendra gurjar,Good,1
com.ezlapp.screen.time,Ogwe Chinedu Louis,Great!,4
com.ezlapp.screen.time,ag aga,good but it dont display each app use,5
com.ezlapp.screen.time,LaughMiner,Its literal trash it's showing 8 hrs of screentime and apparently most of it was of me using the phone app. Who in the world uses the phone app for that long. It doesn't work properly. Pls fix it. I'm not hating :),1
com.ezlapp.screen.time,madhu ranjan dev,Yeah! It is so convenient to use and also to watch your activities..but. Can you add also how much time does consumes in a soecific app,4
com.ezlapp.screen.time,Manvik Gamer,Nice app,4
com.ezlapp.screen.time,Noha Daoud,"Amazing app, helped me control my time on mobile. Thanks ❤️❤️",5
com.ezlapp.screen.time,Mamta Chauhan,Wow,5
com.ezlapp.screen.time,Shaka Rajah,"Works good, great way to manage screen/app time",5
com.ezlapp.screen.time,سدره محمد,ممتاز,5
com.ezlapp.screen.time,Dr Gagan Kumar Banodhe,Excellent performance,5
com.ezlapp.screen.time,Priyanka S H,Good,4
com.ezlapp.screen.time,BINDHUSELVARAJ DAVANAM,Awesome Experience,5
com.ezlapp.screen.time,carrom,Because no alert given to me when I crossed my daily time limit,1
com.ezlapp.screen.time,Aftab Abdul Aziz Keshodia,Beat app,2
com.ezlapp.screen.time,Vagdevi Bagadi,Gud,5
com.ezlapp.screen.time,Abdullahi Farah,Good,5
com.ezlapp.screen.time,shadman rahmani,thank you,5
com.ezlapp.screen.time,Abdoul Salma,"My phone was lagging crazy when I downloaded this app, although I had 70 GB free in my phone!!",1
com.ezlapp.screen.time,Tanvi Ahuja,Good description of the apps used on daily basis and time used,5
com.ezlapp.screen.time,HARJIT FF,Nice app,5
com.ezlapp.screen.time,Nidhi Binani,Nice ààp,5
com.ezlapp.screen.time,Covriaa,It's Telling eveything proper,5
com.ezlapp.screen.time,Prince Mubarak,If u r mobile phone addicted then u should must download it ⚡❣️ I just loved it,5
com.ezlapp.screen.time,Habiba Khedr,It is superb anf helps me tracks my time,5
com.ezlapp.screen.time,Graham Quzeul,"Great app, does exactly what it says and does it well.",5
com.ezlapp.screen.time,Nikhil Kumar,Good aap,4
com.ezlapp.screen.time,Abbosjon Olimjonov,Useful,4
com.ezlapp.screen.time,krishna chawla,I jus started can u wait,4
com.ezlapp.screen.time,Lovely Kumari,It's give knowledge about Your phone that how u have used any app or Mobile system..... Good App.....,5
com.ezlapp.screen.time,HARISHmad IARCH,Worst app,1
com.ezlapp.screen.time,Sesethu Dukuza,Love it so much it shows how lonely I am that I spent all my time in my phone 💔,5
com.ezlapp.screen.time,Gyan Singh,Good app 👍,4
com.ezlapp.screen.time,Saqlain Khanuana,Nyc app,5
com.ezlapp.screen.time,Om Prakash,Nice,5
com.ezlapp.screen.time,H M,Not working without background,1
com.ezlapp.screen.time,Mukunda Nr,Good,5
com.ezlapp.screen.time,Russel Manenji,Excellent,5
com.ezlapp.screen.time,Erkhanat Khairat,👍,5
com.ezlapp.screen.time,Aditya Porwal,Verry bad,1
com.ezlapp.screen.time,Pawan Gupta,Nice,5
com.ezlapp.screen.time,Granth goel,Good,4
com.ezlapp.screen.time,Alexx Sanchez,Good time analytics,5
com.ezlapp.screen.time,srishti saha,This is a good app. It let's you see how much time you spent on which app. I quite like it so far.,5
com.ezlapp.screen.time,Lilli P,Exactly what I needed. Great app for keeping track of how much time you've already spent on your phone and which apps you spend the most time on. Also lets you set how long and when you can use an app. This is SO HELPFUL for college.,5
com.ezlapp.screen.time,Lovejot Maan,Good,5
com.ezlapp.screen.time,Jalpa Shah,Good app,4
com.ezlapp.screen.time,Arief Budiman,no password??,3
com.ezlapp.screen.time,ankush tomar,Try this,4
com.ezlapp.screen.time,GAJENDRA JANGID,Superb,5
com.ezlapp.screen.time,Parneet Dhaliwal,Good,5
com.ezlapp.screen.time,sai santosh,Wow 😍😍 truely amazing,5
com.ezlapp.screen.time,Abdul Rafay,This app is not really good. It was not tell us right time .like.when my phone is turned off it is also counting the time thats why i give only one star . If you worked on it .then i will give full five stars .im playing game i close the game then i see the time it was 8 hours but i played a game just 5 min,1
com.ezlapp.screen.time,Ofir Rosilyo,Great app,5
com.ezlapp.screen.time,1DS19CV438 PRASHANT,Nice app,5
com.ezlapp.screen.time,Jyoti Kalra,Good app i can see that who many time i play pubg👍👍,5
com.ezlapp.screen.time,Lena Peters,cool,5
com.ezlapp.screen.time,m m,Nobb,1
com.ezlapp.screen.time,kokilesh Gupta,Good,1
com.ezlapp.screen.time,NASIR,Good application which can monitor the mobile usage time .u can reduce your wasting time on mobile and utilize some in other work,5
com.ezlapp.screen.time,simran,"So inaccurate Doesn't detect time spent on YouTube,Instagram, and many other apps misleading, inaccurate and incompetent",2
com.ezlapp.screen.time,Brianna Connor,I absolutely love the way this app works and it helps me learn to spend less time on my phone,5
com.ezlapp.screen.time,Jordan,Good app,5
com.ezlapp.screen.time,Lakshyaraj Sarda,This is a good app but it doesn't let you go in detail. Since I want to see exact time I used my phone 📞but I cannot do that. It also takes system ui as an application👉📱 which ruins my screen time and shoots it upto 11hours to 1 day,2
com.ezlapp.screen.time,Ram Sikder,Very good application,5
com.ezlapp.screen.time,James Mitson,So far so good 👍,5
com.ezlapp.screen.time,Dennis Lim,Convenient to check the time of using the phone everyday,5
com.ezlapp.screen.time,Seema Vinod,It doesn't show the correct information and time once it showed 20 hours in the morning,1
com.ezlapp.screen.time,shahul mon,Very good Some need improvement But ok,4
com.ezlapp.screen.time,Sanjay Raut,Gives wrong results...it once showed my screen time as 22 hours...today also its showing 13 hrs ...whereas i had woke up from sleep past 12 hours,1
com.ezlapp.screen.time,Irina Nemirovsky,Gh,5
com.ezlapp.screen.time,GZT 39,Op,5
com.ezlapp.screen.time,Triết Trần,Good,5
com.ezlapp.screen.time,Nandu Prajapati,It's very good,5
com.ezlapp.screen.time,udaya sri,Nice,3
com.ezlapp.screen.time,Virendra kumar Mahto,Very good ape for control yourself,5
com.ezlapp.screen.time,Relaxing Mind,Nice app,5
com.ezlapp.screen.time,AMIT KUMAR,Nice app,5
com.ezlapp.screen.time,Debabrata Sikder,Good,5
com.ezlapp.screen.time,Sandhya Rani,Fake one,1
com.ezlapp.screen.time,Zainab Abid,This app realizes you how much you use your mobile,5
com.ezlapp.screen.time,Sajal Biswas,Nice,4
com.ezlapp.screen.time,RUTUJA KARAWADE,Awesome... A must used app with incredible features to give u a highly optimized and productive experience,5
com.ezlapp.screen.time,RJ27 HEADSHOT,Bakwas,1
com.ezlapp.screen.time,Mohammad Zibreel,Wonderful 😊❤️,5
com.ezlapp.screen.time,Filip Babovic,I just used my phone for 25 hours today without barely touching it,1
com.ezlapp.screen.time,Adam Guidry,Good app,5
com.ezlapp.screen.time,parekh Chaitanya,bad app,1
com.ezlapp.screen.time,ali rajabnya,Good app 👍,5
com.ezlapp.screen.time,River Dean,It was goodish,4
com.ezlapp.screen.time,Aditya,"It's awesome, I can think of not using phone for more time using this app.",5
com.ezlapp.screen.time,Diego Aguinsaca,Mucha publicidad,2
com.ezlapp.screen.time,Ghulam Shabbir123,One of the best tools app,5
com.ezlapp.screen.time,Ravindu Shashimal,It's damn good...👍,5
com.ezlapp.screen.time,HEY BOY TV,Nice,5
com.ezlapp.screen.time,Swati Mahajan,Shows 6 hours in 2 hours...worst app,1
com.ezlapp.screen.time,Brian Hall,"Good app, but it needs custom Categories. That's all it needs imo.",4
com.ezlapp.screen.time,Badge 99,Good,5
com.ezlapp.screen.time,Wong Darren,It is a very good app. It can control myself from watching my phone too long 😍,5
com.ezlapp.screen.time,shafiuddin laden,wow,5
com.ezlapp.screen.time,Rishank Singh,Nice,5
com.ezlapp.screen.time,kanchan Dwivedi,Good,3
com.ezlapp.screen.time,AJOGBEJE KOREDE,Great,5
com.ezlapp.screen.time,Mohammed Bouchi,Good,5
com.ezlapp.screen.time,NADEEM KK,Poli Good excellent,4
com.ezlapp.screen.time,Axmed Shaam Cabdullahi,The best,5
com.ezlapp.screen.time,uday bhaskar rapeti,It's very good.for controlling sight.,5
com.ezlapp.screen.time,Mouisse Mohamed,Fantastic,5
com.ezlapp.screen.time,a stranger,Okey,5
com.ezlapp.screen.time,ARYA S G,Phenomenal,5
com.ezlapp.screen.time,surafele geberaselase,It will Measure How Much Time You Are Wasting on Internet.,5
com.ezlapp.screen.time,Pulak Pratap Singh,The app was not responding after several of tries😡😡,1
com.ezlapp.screen.time,Tabi King,Nice app,5
com.ezlapp.screen.time,Divya S. Senapati,It doesn't show the accurate timing. Instead it blocks my apps for completing it's time limit when I clearly didn't and shows some random timing . I don't get how this works.,2
com.ezlapp.screen.time,Soe Thiha Tun,"Nice app for time control,thanks for app",5
com.ezlapp.screen.time,Kshitij bedmutha,"When we unlock phone ,then the blocked apps are easily accesible",2
com.ezlapp.screen.time,7211 Likitha Boorugu,Vorest app,1
com.ezlapp.screen.time,Monika Mittal,Good,5
com.ezlapp.screen.time,Yash Reddy,U u,5
com.ezlapp.screen.time,C/O JesusChrist,It is more good If automatically popup stopwatch while start an application and set time at that instant and have alert when time is over,1
com.ezlapp.screen.time,Krish Panchal,Its perfect for those who want to save time!!,5
com.ezlapp.screen.time,k,"Solid app overall. Contains a lot of adds, though, which could be disruptive for some.",4
com.ezlapp.screen.time,Sriram Bharadwaj,Useful.provides data in a short but clear form.,5
com.ezlapp.screen.time,Poulami Hazra,So many ads I couldn't even set up the time limit.,1
com.ezlapp.screen.time,Benita Alice,They forced me to give a five star,5
com.ezlapp.screen.time,Meg Martin,"This app is great! Easy to use and follow, this is a good download. The only problem I have I'd the ads...",4
com.ezlapp.screen.time,Vaughan Xavier,Puts ads on my lock screen. That was enough for me to delete.,1
com.ezlapp.screen.time,Sreehash Anil,Nice app,5
com.ezlapp.screen.time,Mohit Nagose,Very good for study,5
com.ezlapp.screen.time,Gabe Houari,"doesn't work when you put a limit, which is the only thing i need",1
com.ezlapp.screen.time,Max Max,جااامد يجدعان,5
com.ezlapp.screen.time,shaik fayaz,Every time i open this app and try to change page or else on any thing tag its gives adds.,2
com.ezlapp.screen.time,Virgo Bro,Does absolutely nothing for me,1
com.ezlapp.screen.time,Amrita Indian,Time management ke liye very best aap hai,5
com.ezlapp.screen.time,Daksh,I am rating becouse i have been told to do so by ur app,4
com.ezlapp.screen.time,Eva Francis,"Its a great app and it does its job really really wel. I love how it blocks me from getting into an after i pass the time limit. Best of all, it's free.",5
com.ezlapp.screen.time,Keegan B,This app is uselle does nothing but show ads. Completely incompetent at tracking screentime and sometimes has said that I did more than hour of screentime in a day. You will put it away pick it up again and time I'll go up an hour DO NOT DOWNLOAD,1
com.ezlapp.screen.time,Bharat Kabra,How does its guest mode works?,1
com.ezlapp.screen.time,Ben Siedler,Ich mag die App wirklich wenn sie nicht bei jeden verdamten Klick Werbung schalten würde. Ich hätte kein Problem damit 2-3€ für diese App zu Zahlen aber mit dieser ständigen Werbung ist sie einfach unbrauchbar für mich. Schade. Deinstalliert.,3
com.ezlapp.screen.time,Helen Hunninen,"Много рекламы, не пишет по часам, только диаграммы",1
com.ezlapp.screen.time,Adarsh Penikal,Very nice app,5
com.ezlapp.screen.time,Chirag Popat,To many ads,2
com.ezlapp.screen.time,Kshitij Shelar,Worst,1
com.ezlapp.screen.time,Naveen Pareek,This aap was too good,5
com.ezlapp.screen.time,Yonathan Thomas,This app is truly the best in all aspects. It let's me know usage time accurately and I have been improving a lot with it! The only problem though is that there are too much ads.,4
com.ezlapp.screen.time,deepak michale,Good,4
com.ezlapp.screen.time,Walid Algeriano,Jh,5
com.ezlapp.screen.time,Will E Developer,So many ads,1
com.ezlapp.screen.time,Amy Rawhani,After their latest update my phone got spammed with ads,1
com.ezlapp.screen.time,Kamalapaudel Gautam,Helps keep my time,5
com.ezlapp.screen.time,Kunal Tinker,Ads,1
com.ezlapp.screen.time,gy uu,Very helpful,5
com.ezlapp.screen.time,K4 teck,Bad,1
com.ezlapp.screen.time,Rashmi Gawandi,Awesome app Guys plz download this app because this can help to remove addiction of your mobile device to keep your eyes safe and remove addiction Plz download this app,5
com.ezlapp.screen.time,Reagan Mcbert,I want it to show the time spent on itself too,4
com.ezlapp.screen.time,RAJSHRI SACKLECHA,Nice,5
com.ezlapp.screen.time,Umang Patel,Good,5
com.ezlapp.screen.time,Faith.is.here_,horrible and has too many ads,1
com.ezlapp.screen.time,Sonu Nigam,"Full of ads, even without opening the app u gets ads",1
com.ezlapp.screen.time,Terano,This app is Awesome! This is life saving app It can reduce anxiety and phone addiction. Man I don't even know that I spend my time on my phone more than 10hours a day and it shock me!,5
com.ezlapp.screen.time,Tony M,Lotssss of ads... so distracting didn't care if the app was beneficial. 😬,1
com.ezlapp.screen.time,Rimsha Faisal,Good,5
com.ezlapp.screen.time,Yadav Sarkar Abhishek,Awesome,5
com.ezlapp.screen.time,Arunn Kumar,Good,5
com.ezlapp.screen.time,Abu Talha Abbasi,Too many ads. Made me so irritated that I installed it within a day.,1
com.ezlapp.screen.time,Dulguun Mcbroom,this is the app that im finding. I love this,5
com.ezlapp.screen.time,Maria Anto Padinjarekara,Excellent app,5
com.ezlapp.screen.time,Bumaa Soyoloo,Good,5
com.ezlapp.screen.time,Mack Jock,Nice,5
com.ezlapp.screen.time,Ratheesh D,Good App,4
com.ezlapp.screen.time,Sanya,Nice,5
com.ezlapp.screen.time,Raj Kishor Singh,Very good,5
com.ezlapp.screen.time,Aastha Thool,Nice app to control phone addiction👌,5
com.ezlapp.screen.time,Youth INDIA,osm,5
com.ezlapp.screen.time,YOGESH.K,Super 😍 app,5
com.ezlapp.screen.time,MEET MODI,Nice app,5
com.ezlapp.screen.time,NITISH TANENIA,Nice,5
com.ezlapp.screen.time,PRAKASH JAGANIYA,That is the best App and super please use the app are ossoum.and usfull ..,4
com.ezlapp.screen.time,Manideep Dhataram,5istis,5
com.ezlapp.screen.time,Hardik Solanki,"Fake app, it didn't off the screen on schedule time...",1
com.ezlapp.screen.time,Sukanta Das,Excellent App,5
com.ezlapp.screen.time,Rahul Jangra,Best app for Android oero,5
com.ezlapp.screen.time,Shubham Thakur,"App is good but the problem isI put my some apps on Time limitIt does not show remain time on continues On my phone screen and when time limit complete It does not give notifications & off the app which I am using continuesly so what is use of time limit if it dosnt work properly Because most of those people download this app for checking how long they use mobile in a day, monthetc and people need a app which forceful help to cut of mobile addition by many ways Andwhygmail whatapp isnotworking",2
com.ezlapp.screen.time,SANCHITA,It really helps me to keep a tab on my phone usage.,5
com.ezlapp.screen.time,Khyati Alagh,Worst app ever It was showing 3 hours screen time and next day it was showing 22 hours .never install this app,1
com.ezlapp.screen.time,Nisha Negi,"Stupid app. Even if I haven't set any restriction for a particular time, at that time too it's not allowing me to use apps sometimes and closing my apps. Sometimes working fine n sometimes just closing apps unnecessarily. Not good at all. Files with bugs.",1
com.ezlapp.screen.time,ABHISHEK KUMAR GUPTA,Good,4
com.ezlapp.screen.time,Yusra Khulla Khattab,Nice,5
com.ezlapp.screen.time,A,It is a very useful app .. I suggest to download it ...,5
com.ezlapp.screen.time,Rajesh Sakariya,Ok,3
com.ezlapp.screen.time,luna thecat,Good,5
com.ezlapp.screen.time,Komal Chohan,Amazing,5
com.ezlapp.screen.time,Ang jangmu Sherpa,good,5
com.ezlapp.screen.time,Nicholas Hinkelman,Works well,5
com.ezlapp.screen.time,Gamer Bajwa,Good app,4
com.ezlapp.screen.time,Purple potato,I love that i was able to get progress reports on the daily. Good app if u rlly wanna monitor ur screen time,5
com.ezlapp.screen.time,Laras Selatan,"Adds is annoying , hate this and i cant open it also 😡😡😡😡",1
com.ezlapp.screen.time,Rosie Moshkovich,Good,5
com.ezlapp.screen.time,Joe Peplow,Doesn't block any app at all.,1
com.ezlapp.screen.time,Nikhil,Good,4
com.ezlapp.screen.time,Aniqah,Nice...😎,5
com.ezlapp.screen.time,Sarah Hussain,Best app ever this is so good.,5
com.ezlapp.screen.time,Jamil Taylor,I like its uses! Really great and has alot of potential. Would buy a version to turn off the ads if i could though!,4
com.ezlapp.screen.time,Aitolkyn Balabekova,This app is beneficial to take yourself under control. I recommend it for those who need a strong discipline and who feel themselves confused from time management.,5
com.ezlapp.screen.time,Sigrid De Jesus,"it's a really good app, i'd genuinely give it 5 stars but it really drains your battery",4
com.ezlapp.screen.time,Elizabeth Malsawmtluangi,Very good,5
com.ezlapp.screen.time,NA Y EM (Devil),Good Apps,5
com.ezlapp.screen.time,daarleya,Лучшее приложения👍🏿,5
com.ezlapp.screen.time,Leung Silas,I just open the camera then it tell me I use 5 mins,1
com.ezlapp.screen.time,G RAJESH,Not working,1
com.ezlapp.screen.time,yobrano mi,"Superb 👏👏👏. Please, if you may be so kind, allow for csv output.",5
com.ezlapp.screen.time,Nicola Di Monte,Too many ads!,1
com.ezlapp.screen.time,Ravindra Singh Dahiya,good apps,5
com.ezlapp.screen.time,Yara Muhammed,بيصحيلى ضميرى الدراسي والله,4
com.ezlapp.screen.time,AKSHAY VERMA,Gd,1
com.ezlapp.screen.time,Danzie 103,Pretty good app until it turns your lock screen wallpaper into an ad. But if your just looking to quickly check your stats on phone usage I'd highly recommend.,4
com.ezlapp.screen.time,Balu Amipara,Bettery use very high,1
com.ezlapp.screen.time,Saamin Naveera,I love the app I would suggest to block opening of the app instead of reminder Still 😀😁 Well made,5
com.ezlapp.screen.time,sk shrivastava,Its good,4
com.ezlapp.screen.time,Rahul ROY,Nice,2
com.ezlapp.screen.time,Stephanne McRae,This is so freaking gay it uses up all my space,1
com.ezlapp.screen.time,Kamila Mashrabova,Too many ads,3
com.ezlapp.screen.time,Zach Leach,Two intrusive puts ads on your home screen,1
com.ezlapp.screen.time,jithya reddy PULLA REDDY,Good,5
com.ezlapp.screen.time,Zoë Nightshade,"For people who are downloading this app to reduce screentime, just go your phone's settings, go to digital wellbeing, and click on dashboard. You can do the same thing without downloading an app.",4
com.ezlapp.screen.time,Si To,pretty cool but the ads might be the reason why my battery drain faster but all in all pretty cool,5
com.ezlapp.screen.time,ꞨȺɃĪꞦ ᛗɄĦȺᛗᛗȺĐ,Frustrating app,1
com.ezlapp.screen.time,Dr. Alaa Zaki,Excellent,5
com.ezlapp.screen.time,Nur Alam Khan,Very nice app.very useful.,5
com.ezlapp.screen.time,Vicky P,"Once application is in force it shows well in task bar. But it never opens, app keeps on loading n loading.",1
com.ezlapp.screen.time,Emosi Naisaramaki,It's really good...,5
com.ezlapp.screen.time,Javed Malik,Very bad,1
com.ezlapp.screen.time,Muzaffar Devraj,Hope this keeps my kid away from Youtube,5
com.ezlapp.screen.time,fly infinity,Huzuz,4
com.ezlapp.screen.time,A Google user,Hasff,5
com.ezlapp.screen.time,A Google user,It is inaccurate since today it showed I used 5 hours of phone and I was barely on my phone today... So no.,3
com.ezlapp.screen.time,A Google user,Greatest way of keeping track of your time on your phone.,5
com.ezlapp.screen.time,A Google user,"Good, but sone glitches there. Please correct it.",4
com.ezlapp.screen.time,A Google user,I dot!,1
com.ezlapp.screen.time,A Google user,لللنت,5
com.ezlapp.screen.time,A Google user,Nice thing,5
com.ezlapp.screen.time,A Google user,ممتاز,5
com.ezlapp.screen.time,A Google user,It doesn't work,1
com.ezlapp.screen.time,A Google user,Good working,5
com.ezlapp.screen.time,A Google user,Cant do much with it,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Suggestion: On dashboard chart where it shows all apps in circular chart it should also show the time spent on each app seperately,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,👍 👍 👍 👍 👍,4
com.ezlapp.screen.time,A Google user,Very good,5
com.ezlapp.screen.time,A Google user,I was just irritated by this 😡 stupid app,1
com.ezlapp.screen.time,A Google user,"The thing irritating about the app is quick access. Need to understand that this is not a primary app and nobody needs to use it daily, once set the setting and should forget about it. Secondly it keeps on asking to rate always is also annoying. I agree that we are using the app but that doesn't mean I have to rate it itself. Don't annoy the user and just let them enjoy at their pace.",3
com.ezlapp.screen.time,A Google user,Goof,5
com.ezlapp.screen.time,A Google user,❤️ ❣️,5
com.ezlapp.screen.time,A Google user,Very good,5
com.ezlapp.screen.time,A Google user,Best,5
com.ezlapp.screen.time,A Google user,"Richtig gut. Super praktisch! Tolle App, 5 Sterne!",5
com.ezlapp.screen.time,A Google user,Super,5
com.ezlapp.screen.time,A Google user,"Too many Adds, Worst App.",2
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Ok,5
com.ezlapp.screen.time,A Google user,The ads coming out almost every 5 seconds... Keep the app to urself,1
com.ezlapp.screen.time,A Google user,It's amazing,5
com.ezlapp.screen.time,A Google user,👍👍👍,5
com.ezlapp.screen.time,A Google user,Good,5
